name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Backen (Leksand);60.756030901881;14.848152240846;529025;7448386;Backen;60.756031037847;14.848225835434
Backen (Malung);60.71682701712;13.60503209774;523183;7448773;Backen;60.716791915009;13.605108265519
Backen Mockfjärd;60.502177374564;14.975073718464;526040;7448082;Backen Mockfjärd;60.502159316361;14.975110827053
Backgatan (Ludvika);60.143873480713;15.193255052492;585278;7446975;Backgatan;60.143872715758;15.193147329766
Backgatan (Smedjebacken);60.145953137813;15.397344940588;561124;7446859;Backgatan;60.145917199804;15.397417617192
Backgården (Hedemora);60.288859418015;15.906183499386;583256;7446489;Backgården;60.288859150312;15.906183627225
Backgården södra (Borlänge);60.458492216961;15.397455887279;581392;7447207;Backgården södra;60.458527913353;15.397491971172
Backliden Långshyttan;60.458688378643;16.04076870867;583057;7446658;Backliden Långshyttan;60.458679016343;16.040823245154
Backnilsbo;60.255294388632;15.960027642375;583290;7446465;Backnilsbo;60.255329966561;15.960082115171
Backs;60.786479327925;15.836534356827;580066;7447981;Backs;60.786461033686;15.836497688346
Backtäkten;60.480004573572;15.668727219653;580232;7447852;Backtäkten;60.479995290402;15.668727398265
Backvägen (Orsa);61.106236287569;14.631925544648;534071;7448957;Backvägen;61.106236310342;14.631981376418
Backvägen Mockfjärd;60.501367318789;14.970399354658;526034;7448087;Backvägen Mockfjärd;60.501411851808;14.970398458168
Badhuset Grängesberg;60.078639718907;15.011409191539;585130;7412967;Grängesberg Badhuset;60.078638812633;15.011301725688
Badhuset Malungsfors;60.728762280605;13.549619843946;523163;7448791;Badhuset Malungsfors;60.728798330147;13.549654450694
Badplatsvägen Venjan;60.954725549923;13.931443273662;562231;7448586;Badplatsvägen Venjan;60.954708171023;13.931518489026
Badstubacken;61.009506662759;14.544014832705;562008;7448740;Badstubacken;61.009499145447;14.544218746843
Badvägen;61.033799271659;14.524564264255;562060;7448699;Badvägen;61.033816763016;14.524563787382
Bagarvägen;60.600905155392;15.668468757943;580290;7447799;Bagarvägen;60.600886801799;15.668395945072
Bageriet Äppelbo;60.459178339988;13.999137003199;521042;7448182;Bageriet Äppelbo;60.459296070948;13.999239959088
