StopID;StopArea;SiteID;Name;Long;Lat;Zone;Type;GTFS ID;GTFS Name;GTFS Long;GTFS Lat;Dist
70451;70451;70452;Myrstuguvägen;59,2453120459;17,8874291429;A2;BUSTERM;7469083;Myrstuguvägen;59,245438944;17,8873494421;0,0045783914
70429;70038;70453;Hallunda centrum;59,2440608893;17,8249349875;A2;BUSTERM;7445530;Hallunda centrum;59,2440703111;17,8249006968;0,0018870579
70454;70454;70455;Notariebacken;59,2432235632;17,8498098173;A2;BUSTERM;7469084;Notariebacken;59,2431339283;17,8503655467;0,0306623334
70456;70456;70457;Advokatbacken;59,2426440542;17,853543532;A2;BUSTERM;7469085;Advokatbacken;59,2423230888;17,8539626773;0,0242995204
70459;70458;70459;Lagmansbacken;59,239735545;17,8460608363;A2;BUSTERM;7469086;Alby Lagmansbacken;59,2399218294;17,8467732131;0,0396006165
70463;70462;70463;Kvarnhagsvägen;59,2322990013;17,8427255833;A2;BUSTERM;7469088;Kvarnhagsvägen;59,2323953968;17,8428717158;0,0081497234
70465;70464;70465;Älvestavägen;59,226934391;17,8395326378;A2;BUSTERM;7469089;Älvestavägen;59,2277864853;17,8401617104;0,0433843806
70466;70466;70467;Hågelby;59,2198969296;17,8330534887;B2;BUSTERM;7424293;Hågelby;59,2203497244;17,8333783216;0,0203465941
70469;70468;70469;Tunaholm;59,2156156692;17,8294720589;B2;BUSTERM;7469090;Tunaholm;59,2156313405;17,8296133025;0,0077713691
70471;70470;70471;Vretarna;59,2097898888;17,8241543184;B2;BUSTERM;7469091;Vretarna;59,2099238201;17,8241974527;0,0025894267
70472;70472;70473;Tuna;59,2059317784;17,825694989;B2;BUSTERM;7469092;Tuna;59,2062391497;17,8255557726;0,008800077
70474;70474;70475;Samaritvägen;59,2040611639;17,8351086242;B2;BUSTERM;7469093;Samaritvägen;59,2040224568;17,8352816114;0,0095324252
70478;70477;70478;Strandvägen;59,19448784;17,8044713835;B2;BUSTERM;7469094;Strandvägen;59,1940574937;17,8050065283;0,0316738634
70481;70480;70481;Annerstavägen;59,2266853835;17,9560750092;B2;BUSTERM;7469095;Annerstavägen;59,2269254651;17,9562129653;0,008285018
70482;70482;70483;Södertörns högskola;59,2205796728;17,9435168111;B2;BUSTERM;7469096;Södertörns högskola;59,2204525555;17,9435966521;0,0045867795
70485;70485;70486;Mangårdsvägen;59,2130082912;17,9457928896;B2;BUSTERM;7469098;Mangårdsvägen;59,2131780609;17,9458387502;0,0028710751
70488;70488;70488;Björnkulla;59,2100923843;17,9407247633;B2;BUSTERM;7469099;Björnkulla;59,2100922913;17,9407249661;1,11568766586645E-005
70490;70489;70490;Ekshäradsgatan;59,2342609975;18,0931520337;A2;BUSTERM;7469100;Ekshäradsgatan;59,2344026123;18,0937750852;0,0345104954
70492;70491;70492;Broängsvägen;59,1912174797;17,8150784138;B2;BUSTERM;7469101;Broängsvägen;59,1911364271;17,815668892;0,0325557887
70495;70494;70495;Gröndalsvägen;59,1984984848;17,8296322719;B2;BUSTERM;7469102;Gröndalsvägen;59,1986171811;17,8300771206;0,0246371518
70496;70496;70497;Högbrinksvägen;59,1974991407;17,8234466988;B2;BUSTERM;7469103;Högbrinksvägen;59,1975713599;17,8234161575;0,0017428783
70499;70498;70499;Mosshagen;59,1991879878;17,7913197211;B2;BUSTERM;7469104;Söderby Sjukhusväg;59,1991210892;17,7915786188;0,0142935244
70501;70500;70501;Segersjö;59,1953912976;17,8128555824;B2;BUSTERM;7469105;Segersjö;59,195127197;17,8125077442;0,0199750647
70503;70502;70503;Vattravägen;59,1970231177;17,8013462732;B2;BUSTERM;7469106;Vattravägen;59,1970127115;17,8014333932;0,0047929112
70504;70504;70505;Tumba bruksmuseum;59,2005117127;17,8109677857;B2;BUSTERM;7469107;Tumba bruksmuseum;59,2005230882;17,8113887958;0,0231571203
70506;70506;70507;Målarstigen;59,2000437984;17,7817064852;B2;BUSTERM;7469108;Målarstigen;59,2002796829;17,7809500816;0,0422754612
70509;70508;70509;Snickarstigen;59,2048061273;17,7743832661;B2;BUSTERM;7469109;Snickarstigen;59,2045637725;17,7749647813;0,0326940394
70511;70510;70511;Salems centrum;59,2014710485;17,7675040803;B2;BUSTERM;7401053;Salem centrum;59,201318441;17,7674955369;0,0007516827
70512;70512;70513;Storskogsvägen;59,1989186248;17,7640843665;B2;BUSTERM;7469110;Storskogsvägen;59,1992523351;17,7645763042;0,0284040599
70515;70514;70515;Skogsängsskolan;59,1968809013;17,7604670319;B2;BUSTERM;7469111;Skogsängsskolan;59,1969143282;17,7606266812;0,0087942312
70516;70516;70517;Tvärvägen;59,2005858147;17,751120774;B2;BUSTERM;7469112;Tvärvägen;59,2002643899;17,7515928503;0,0272142922
70519;70519;70520;Uttran;59,1976438083;17,7989319013;B2;BUSTERM;7469113;Uttran;59,1975902786;17,7994891212;0,0306817668
70522;70522;70523;Sjövreten;59,1583967327;17,8099190156;B2;BUSTERM;7469114;Sjövreten;59,1583585988;17,8100568657;0,0075993525
70527;70526;70527;Korsnäs;59,1529253487;17,8031135202;B2;BUSTERM;7469116;Korsnäs;59,1530504255;17,8037328634;0,0342531704
70528;70528;70529;Grödinge kyrka;59,14423649;17,7894298265;B2;BUSTERM;7469117;Grödinge kyrka;59,1439976353;17,789189019;0,0139347358
70531;70530;70531;Prästgårdsvägen;59,1403993195;17,7837382462;B2;BUSTERM;7469118;Prästgårdsvägen;59,1403891916;17,7838077687;0,0038249815
70532;70532;70533;Marieberg;59,136360925;17,7764987904;B2;BUSTERM;7469119;Marieberg;59,1363444787;17,7763932169;0,0058098137
70534;70534;70535;Tyskbotten;59,129473637;17,7705828899;B2;BUSTERM;7469120;Tyskbotten;59,1295806745;17,770624166;0,0024088158
70537;70536;70537;Bergavägen;59,1264140686;17,7668617651;B2;BUSTERM;7469121;Bergavägen;59,1264662235;17,7669697592;0,0059725846
70539;70538;70539;Snäckstavik;59,11978852;17,750066861;B2;BUSTERM;7469122;Snäckstavik;59,1198206551;17,7503133867;0,0135714072
70541;70540;70541;Enbacken;59,1163554211;17,7418571807;B2;BUSTERM;7469123;Enbacken;59,1163904345;17,7419117499;0,0030161423
70542;70542;70543;Olberga;59,1114438614;17,7412484613;B2;BUSTERM;7469124;Olberga;59,1116295735;17,7414337373;0,0106074987
70545;70544;70545;Eldtomta;59,1058953549;17,7315438724;B2;BUSTERM;7469125;Eldtomta;59,1061935732;17,7320146885;0,0269709879
70546;70546;70547;Näs;59,0998912862;17,7283098908;B2;BUSTERM;7469126;Näs;59,0989381147;17,7283963762;0,0157499757
70548;70548;70549;Kaggenäs;59,0804520479;17,7282517637;B2;BUSTERM;7469127;Kaggenäs;59,0803891522;17,7282484532;0,0002299426
70551;70550;70551;Ulvsvik;59,0737934561;17,7273736756;B2;BUSTERM;7469128;Ulvsvik;59,0739530494;17,7275048868;0,0075248014
70553;70552;70553;Långudden;59,0707050943;17,7243062137;B2;BUSTERM;7469129;Långudden;59,0709002699;17,7250671928;0,0423147845
70554;70554;70555;Häradsgränsen;59,0681767686;17,7069715808;B2;BUSTERM;7469130;Häradsgränsen;59,0680648922;17,7066342885;0,0187025273
70556;70556;70557;Hörningsnäs;59,0619115384;17,6963738415;B2;BUSTERM;7469131;Hörningsnäs;59,0623403252;17,6965196568;0,0102445216
70559;70558;70559;Sandviksbadet;59,0567201694;17,6933866535;B2;BUSTERM;7469132;Sandviksbadet;59,0570682117;17,693527978;0,009238563
70561;70561;70562;Karlberg;59,0955958954;17,7297448687;B2;BUSTERM;7469134;Karlberg;59,0955055674;17,7297749204;0,0017515727
70560;70560;70564;Skanssundet;59,0521368152;17,6936581344;B2;BUSTERM;7469133;Skanssundet;59,0521302858;17,6934836883;0,0095950551
70524;70524;70565;Smällan;59,1561632843;17,8190543764;B2;BUSTERM;7469115;Smällan;59,155735858;17,8193966127;0,0210335825
70567;70566;70567;Rosenhill;59,1397467516;17,831895463;B2;BUSTERM;7469135;Rosenhill;59,1401218146;17,8320226808;0,0086991109
70568;70568;70569;Iselsta;59,1340633339;17,8433357347;B2;BUSTERM;7469136;Iselsta;59,1346249939;17,8424432854;0,0529018
70570;70570;70571;Uringe skola;59,1243990819;17,8480543036;B2;BUSTERM;7469137;Uringe skola;59,1243350931;17,8481205705;0,0036942229
70573;70572;70573;Västerbröta;59,1135647326;17,8608899383;B2;BUSTERM;7469138;Västerbröta;59,1136913393;17,8608278796;0,0036071813
70575;70574;70575;Österbröta;59,1106764345;17,866356632;B2;BUSTERM;7469139;Österbröta;59,1107220275;17,8663071961;0,0027441273
70576;70576;70577;Haga;59,1074836487;17,8751386661;B2;BUSTERM;7469140;Haga;59,1068276996;17,8762864953;0,0683368649
70579;70578;70579;Ljungängen;59,0979607596;17,8844087791;B2;BUSTERM;7469141;Ljungängen;59,0978877817;17,8844743851;0,0036727726
70581;70581;70582;Mattebovägen;59,0891793834;17,7282863447;B2;BUSTERM;7469143;Mattebovägen;59,0892144029;17,7283408565;0,0030129856
70584;70583;70584;Centralvägen;59,2332046831;17,9964383834;B2;BUSTERM;7469144;Centralvägen;59,2332309109;17,9964753211;0,0020398959
70585;70585;70586;Ängsnäsvägen;59,2330233157;17,9912048196;B2;BUSTERM;7469145;Ängsnäsvägen;59,2326907391;17,9912187992;0,0021072273
70587;70587;70588;Dalkarlsvägen;59,2484343353;18,0060233506;B2;BUSTERM;7469146;Dalkarlsvägen;59,2480714148;18,0051762114;0,0481863655
70590;70589;70590;Ågestavägen;59,2514341384;18,0097057243;B2;BUSTERM;7469147;Ågestavägen;59,2512797755;18,0098011639;0,0055374969
70592;70591;70592;Bäckdalsvägen;59,253573424;18,0117024462;B2;BUSTERM;7469148;Bäckdalsvägen;59,2538954223;18,01230209;0,0342349726
70593;70593;70594;Rågsvedsvägen;59,2561603182;18,0174809276;A2;BUSTERM;7469149;Rågsvedsvägen;59,256261276;18,0173473965;0,0074675415
70595;70595;70596;Skrattmåsvägen;59,2506319419;18,0524157476;A2;BUSTERM;7469150;Skrattmåsvägen;59,2508085226;18,0525853728;0,0097066745
70597;70597;70598;Vildandsvägen;59,2488180866;18,0560481682;A2;BUSTERM;7469151;Vildandsvägen;59,2487722363;18,0560979505;0,0027634618
70600;70599;70600;Havsörnstorget;59,2466967734;18,0608344668;A2;BUSTERM;7469152;Havsörnstorget;59,2466512248;18,060866729;0,0017995239
70602;70601;70602;Snösätravägen;59,2537786574;18,0485549184;A2;BUSTERM;7469153;Snösätravägen;59,2536718326;18,048495506;0,0034057609
70604;70603;70604;Kristinehamnsgatan;59,2387367873;18,0934517961;A2;BUSTERM;7469154;Kristinehamnsgatan;59,2386677085;18,0932896378;0,0089764495
14000;13325;70605;Högdalen;59,2630423887;18,0424989979;A2;BUSTERM;7421712;Högdalen T-bana;59,2637968997;18,0430046931;0,034701607
13246;70607;70608;Farstanäsvägen;59,2424530356;18,0771362048;A2;BUSTERM;7469155;Farstanäsvägen;59,2426446664;18,0769563453;0,0103366117
70611;70611;70612;Trångsund;59,2271670158;18,131118046;B2;BUSTERM;7400774;Trångsund station;59,2280029337;18,129563172;0,0939730504
70614;70613;70614;Trångsunds industriområde;59,2248085195;18,1384560464;B2;BUSTERM;7445563;Trångsund industriområde;59,2248941708;18,1381817842;0,015173188
70616;70615;70616;Loftvägen;59,2237353232;18,1417114612;B2;BUSTERM;7469157;Loftvägen;59,2234837978;18,1427105921;0,0557177055
70618;70617;70618;Studievägen;59,2223620998;18,1476615335;B2;BUSTERM;7469158;Studievägen;59,2221286386;18,1481537827;0,0277332036
70620;70619;70620;Skogås centrum;59,2182048169;18,1541030418;B2;BUSTERM;7400757;Skogås station;59,2181743408;18,1542938397;0,010505127
70621;70621;70622;Vallhornsvägen;59,2162066531;18,1528622838;B2;BUSTERM;7469159;Vallhornsvägen;59,2160607143;18,1524846474;0,0210277092
70624;70623;70624;Vretskolan;59,2174367638;18,1463957052;B2;BUSTERM;7469160;Vretskolan;59,2173169218;18,1465628691;0,0093677916
70625;70625;70626;Vallstigen;59,2185409189;18,1434234121;B2;BUSTERM;7469161;Vallstigen;59,2184870103;18,1434199346;0,0002264288
70627;70083;70627;Huddinge gymnasium;59,2448390326;17,9977106324;B2;BUSTERM;7445552;Huddinge gymnasium;59,2448454285;17,9973256062;0,0211769362
70629;70628;70629;Boforsgatan;59,2371729251;18,092505801;A2;BUSTERM;7469162;Boforsgatan;59,2367930793;18,093164084;0,0379513836
10372;10369;70631;Fridhemsplan;59,3328560532;18,0317613053;A;BUSTERM;7421661;Fridhemsplan T-bana;59,3343715238;18,0324055097;0,063220719
70632;70632;70632;Flottsbro;59,2293287;17,8868582967;B2;BUSTERM;7469163;Flottsbro;59,2293286071;17,8868584995;1,11590598122508E-005
70634;70634;70635;Tumba bruk;59,2024942015;17,8255970349;B2;BUSTERM;7445543;Tumba bruk;59,2019351808;17,8257392991;0,0116058334
70353;70108;70637;Huddinge station;59,2367901486;17,9786174138;B2;BUSTERM;7445550;Huddinge centrum;59,2362994272;17,9794977;0,0513295121
70642;70641;70642;Brovaktarvägen;59,2621921245;17,9625212247;B2;BUSTERM;7469165;Brovaktarvägen;59,2623225214;17,9627752096;0,014174909
70645;70645;70646;Bryggarvägen;59,199283881;17,8437353544;B2;BUSTERM;7469167;Bryggarvägen;59,1991708487;17,844639095;0,0498603259
70648;70647;70648;Högmoravägen;59,2363055726;18,0353851962;B2;BUSTERM;7469168;Högmoravägen;59,2362331205;18,0354157263;0,001742673
70649;70649;70650;Hammardalsslingan;59,2301292521;18,0504190496;B2;BUSTERM;7469169;Hammardalsslingan;59,2304088222;18,0498243484;0,0336542974
70652;70651;70652;Svartviksvägen;59,2285250918;18,0699200334;B2;BUSTERM;7469170;Svartviksvägen;59,2286192282;18,0706974243;0,0428637246
70654;70653;70654;Åkantsvägen;59,2286674446;18,076692759;B2;BUSTERM;7469171;Åkantsvägen;59,2286045641;18,0766887889;0,0002662007
70656;70655;70656;Henningsberg;59,2283354563;18,0807882088;B2;BUSTERM;7469172;Henningsberg;59,2283326082;18,0809459207;0,0086742506
70658;70657;70658;Rödmossevägen;59,2279844636;18,0869848615;B2;BUSTERM;7469173;Rödmossevägen;59,2281226653;18,0872921599;0,0171325198
13875;13269;70662;Värmlandsvägen;59,2432206393;18,083567818;A2;BUSTERM;7453088;Nykroppagatan;59,2437144042;18,0830575581;0,0310143153
70663;70663;70664;Värmlandsbacken;59,2472018317;18,0782585549;A2;BUSTERM;7469174;Värmlandsbacken;59,2470556771;18,0778808861;0,0210302529
70666;70665;70666;Sunnemobacken;59,2478060052;18,0842769625;A2;BUSTERM;7469175;Sunnemobacken;59,2477639008;18,084624989;0,0191629052
70667;13961;70668;Pepparvägen;59,2478923207;18,0890863352;A2;BUSTERM;7469176;Farstavägen;59,2471763697;18,0904762109;0,0826454579
13250;70670;70670;Farstavägen;59,2459242469;18,0886567002;A2;BUSTERM;7453155;Forshagagatan;59,2453918621;18,0862372129;0,1365013451
70672;70671;70672;Lysviksgatan;59,2473243767;18,0948336372;A2;BUSTERM;7469177;Lysviksgatan;59,2477479687;18,0942311176;0,0353096829
70675;70675;70676;Fäbodvägen;59,2207586821;18,1514231083;B2;BUSTERM;7445561;Skogås Fäbodvägen;59,2205555863;18,1517246985;0,0170865609
14037;13884;70685;Elektravägen;59,2961589541;18,0120359341;A2;BUSTERM;7465629;Elektravägen;59,2956362284;18,0121427445;0,0091808027
70686;70686;70686;Visättra sportcenter;59,2167877882;17,9616175856;B2;BUSTERM;7469178;Visättra sportcenter;59,2167876952;17,9616177885;1,11602645370426E-005
13882;13881;70688;Kontrollvägen;59,2943433305;18,00470333;A2;BUSTERM;7465627;Kontrollvägen;59,2941701433;18,0048503575;0,0084494344
70691;70691;70691;Kästadalsvägen;59,2273817566;17,9361283861;B2;BUSTERM;7469179;Kästadalsvägen;59,2276641324;17,9364265227;0,017362324
70692;70692;70692;Lignagatan;59,3159338121;18,0377867506;A;BUSTERM;7469180;Lignagatan;59,3159340198;18,0377694077;0,000953862
70633;10649;70693;Hornstull;59,3150194778;18,0340204504;A;BUSTERM;7421658;Hornstull T-bana;59,3158365347;18,034021432;0,0081317303
13063;13063;70695;Örnsberg;59,3056868611;17,9885597609;A2;BUSTERM;7421721;Örnsberg T-bana;59,3055323703;17,9891998107;0,0354915344
70697;70696;70697;Axelsberg;59,3038936471;17,9765745256;A2;BUSTERM;7445468;Axelsberg;59,3040323053;17,9774088769;0,0461219558
70698;70698;70699;Edvard Swartz plan;59,3012582844;17,9692779567;A2;BUSTERM;7469181;Edvard Swartz plan;59,3013443973;17,9694943337;0,011990461
70701;70700;70701;Storsvängen;59,3005515835;17,9637023574;A2;BUSTERM;7469182;Storsvängen (på Hägerstensväge;59,3005850078;17,96438944;0,0378030613
70704;70704;70705;Bägarvägen;59,2475306096;17,8505760147;A2;BUSTERM;7469183;Bägarvägen;59,2475350844;17,8508569703;0,0154528016
13861;13861;70707;Bredäng;59,29513589;17,9337441904;A2;BUSTERM;7421724;Bredäng T-bana;59,2948383414;17,9338135936;0,0048884492
70709;70708;70709;Idholmsvägen;59,2737387326;17,8982162904;A2;BUSTERM;7469184;Idholmsvägen;59,2736912515;17,8983714792;0,0085626649
70713;70712;70713;Sätra;59,2838619091;17,922458415;A2;BUSTERM;7445503;Sätra;59,2844833285;17,9234448687;0,0589275117
70715;70714;70715;Vårberg;59,2714745694;17,8893412472;A2;BUSTERM;7445517;Vårberg;59,2713320674;17,8892625823;0,004572278
70717;70716;70717;Hallunda T-station;59,2428103743;17,8268241205;A2;BUSTERM;7445529;Hallunda T-station;59,2425204871;17,8269824464;0,0097247456
70719;70718;70719;Bläcksvampsvägen;59,2238441282;17,9961186165;B2;BUSTERM;7469185;Bläcksvampsvägen;59,2241074105;17,9959429944;0,0104979565
70721;70720;70721;Pyramidbacken;59,2636856665;17,9041065693;A2;BUSTERM;7469186;Pyramidbacken;59,264148304;17,9049244731;0,0475745129
70243;70243;70724;Tullinge station;59,2056666834;17,9042401804;B2;BUSTERM;7445541;Tullinge station södra;59,2052690569;17,9043910775;0,0102124338
70729;14005;70729;Skebokvarnsvägen;59,2650429876;18,0358071047;A2;BUSTERM;7465655;Skebokvarnsvägen (på Önskehems;59,2650124178;18,035489597;0,0174742295
70732;70732;70733;Garagevägen;59,2932314532;18,0952832839;A2;BUSTERM;7469188;Garagevägen;59,2931586799;18,0953312688;0,0027032498
70736;70735;70736;Kvarnängsvägen;59,2196248007;17,9535113583;B2;BUSTERM;7469189;Kvarnängsvägen;59,2195439742;17,9535064884;0,0003468929
13591;70738;70738;Kilabergsvägen;59,3059987278;18,0105659241;A2;BUSTERM;7469191;Kilabergsvägen;59,3059305009;18,0108778131;0,0172102207
70739;70737;70739;Tomtbergavägen;59,2499778791;17,8313156004;A2;BUSTERM;7469190;Tomtbergavägen;59,24992557;17,8317860445;0,0259075351
70740;70740;70741;Flemingsbergs stn (pendeltåg);59,2194605922;17,9498576964;B2;BUSTERM;7445549;Flemingsberg stn viadukten;59,2195284841;17,9495468739;0,0171510061
70743;70742;70743;Hälsovägen;59,2209122645;17,9484072807;B2;BUSTERM;7469192;Flemingsberg Hälsovägen;59,2209966864;17,948728085;0,0177304723
70744;70744;70745;Skarpbrunnavägen;59,2437167804;17,8094375839;A2;BUSTERM;7469193;Skarpbrunnavägen;59,2438141416;17,8083567797;0,0595589301
70747;70746;70747;Sankt Albans väg;59,2435004037;17,8147357745;A2;BUSTERM;7469194;Sankt Albans väg;59,2434310238;17,8151525652;0,0229817334
70748;70748;70749;Sjösavägen;59,2682322662;18,0372961253;A2;BUSTERM;7469195;Sjösavägen;59,268054579;18,0371794623;0,0067984979
70750;70750;70751;Norsborgsvägen;59,2417826151;17,7850320826;B2;BUSTERM;7469196;Norsborgsvägen;59,2417959367;17,785331016;0,0164434887
70752;70752;70753;Fiskarhagen;59,2365624878;17,7816979789;B2;BUSTERM;7469197;Fiskarhagen;59,2365349493;17,7817316421;0,0018606518
70754;70754;70755;Lindhov;59,2242703232;17,7840353579;B2;BUSTERM;7469198;Lindhov;59,2244374917;17,7842554551;0,0124434808
70757;70756;70757;Salems kyrka;59,2161551883;17,7690821371;B2;BUSTERM;7445214;Salem kyrka;59,2163332118;17,7685846761;0,0277438336
70758;70758;70759;Säby begravningsplats;59,2112857151;17,7543385537;B2;BUSTERM;7445062;Salem Säby begravningsplats;59,2113006817;17,754532234;0,0106551275
70760;70760;70761;Skogvaktarstigen;59,2070156229;17,7636375096;B2;BUSTERM;7469199;Skogvaktarstigen;59,2071150065;17,7635908804;0,0026841178
70763;70762;70763;Bergaholmsvägen;59,2169798701;17,7602324699;B2;BUSTERM;7469200;Bergaholmsvägen;59,2170689663;17,760272799;0,0023141529
70766;70766;70767;Kvarnbergsskolan;59,2420182933;17,997774968;B2;BUSTERM;7469201;Kvarnbergsskolan;59,2420661208;17,9981288056;0,0194887503
70773;70773;70774;Ottevägen;59,208577949;17,9179892932;B2;BUSTERM;7469202;Ottevägen;59,2085478185;17,918180254;0,0105138304
70775;70775;70776;Aftonvägen;59,2071027636;17,910946892;B2;BUSTERM;7469203;Aftonvägen;59,2072107923;17,9114790379;0,0294092334
70777;70777;70778;Tullinge station södra;59,2052716905;17,9042334537;B2;BUSTERM;7445541;Tullinge station södra;59,2052690569;17,9043910775;0,0086693953
70780;70779;70780;Toppvägen;59,1889549799;17,8329878577;B2;BUSTERM;7469204;Toppvägen;59,1889200932;17,8329160001;0,0039668912
70781;70781;70782;Lövholmenvägen;59,1864960581;17,8374968451;B2;BUSTERM;7469205;Lövholmenvägen;59,1867235216;17,8373005706;0,0114211452
70783;70783;70784;Skäcklinge gårdsväg;59,1837988069;17,8313877097;B2;BUSTERM;7469206;Skäcklinge gårdsväg;59,1837353712;17,8314191584;0,0017783692
70786;70785;70786;Skäcklinge;59,1818067355;17,8272632223;B2;BUSTERM;7469207;Skäcklinge;59,1818642756;17,8270218815;0,0133138004
70765;70518;70788;Rönninge station;59,1941551428;17,7494250253;B2;BUSTERM;7400748;Rönninge station;59,1936072616;17,7494291177;0,0038571889
70789;70789;70790;Irisdalsvägen;59,1993021402;17,7390570778;B2;BUSTERM;7469208;Irisdalsvägen;59,1991187141;17,7393094889;0,0142897194
70792;70791;70792;Norrgärdesvägen;59,2002739481;17,7334753417;B2;BUSTERM;7469209;Norrgärdesvägen;59,2003479622;17,7333221735;0,0084905344
70794;70793;70794;Ängstäppevägen;59,200795383;17,7279730256;B2;BUSTERM;7469210;Ängstäppevägen;59,2008431727;17,7283785423;0,0223310566
70796;70795;70796;Nytorp;59,2009231201;17,7223609658;B2;BUSTERM;7469211;Nytorp;59,200940713;17,7223796645;0,0010321759
70798;70798;70799;Åvägen;59,2019356764;17,8401119313;B2;BUSTERM;7469212;Åvägen;59,2021657592;17,8408961144;0,0437706235
70811;70811;70812;Adler Salvius väg;59,2149908087;17,8951099826;B2;BUSTERM;7469219;Adler Salvius väg;59,2149780907;17,895337089;0,0124928124
70814;70813;70814;Vårby brygga;59,2612114337;17,8786307293;A2;BUSTERM;7445567;Vårby brygga;59,2615250386;17,8786675244;0,0032137392
70815;70815;70817;Flemingsbergs stn (fjärrtåg);59,2170880692;17,9456104153;B2;BUSTERM;7400031;Flemingsberg station;59,2179578209;17,9456825844;0,0131225634
70820;70819;70820;Toyota;59,2680733494;17,9253728207;A2;BUSTERM;7469220;Toyota;59,267505548;17,9254956183;0,0106548924
70821;70821;70822;Diagonalvägen;59,2647134547;17,9216036454;A2;BUSTERM;7469221;Diagonalvägen;59,2646670853;17,9216886745;0,0047026179
70824;70823;70824;Dialoggatan;59,2640918186;17,9134270903;A2;BUSTERM;7469222;Dialoggatan;59,2641678507;17,9126076708;0,0451380178
70828;70828;70829;Vreta gårdsväg;59,2121767547;17,8242601857;B2;BUSTERM;7469223;Vreta gårdsväg;59,2118757162;17,8239799506;0,0165094797
70832;70831;70832;Svanholmsvägen;59,2697566841;17,8878329981;A2;BUSTERM;7469224;Svanholmsvägen;59,2697120181;17,8878129393;0,001127376
70833;70833;70834;Mogårdsgången;59,2662216666;17,8876523536;A2;BUSTERM;7469225;Mogårdsgången;59,2661318667;17,8876470829;0,0003874618
13738;13738;70836;Arvikagatan;59,2416192078;18,1051785028;A2;BUSTERM;7465595;Arvikagatan;59,2415433307;18,1059097908;0,0402905023
70839;70839;70840;IKEA södra;59,2703381929;17,9175143738;A2;BUSTERM;7445557;Kungens Kurva IKEA södra;59,2703022179;17,9175123557;0,0001266565
70844;70843;70844;Högdalens industri;59,2599815424;18,0523297705;A2;BUSTERM;7469226;Högdalens industri;59,2597592205;18,0527187022;0,021989309
70849;70849;70850;Gubbängens idrottsplats;59,2632192066;18,0691525293;A2;BUSTERM;7445475;Gubbängen idrottsplats;59,2631062987;18,0694434144;0,0161529342
70852;13342;70852;Getfotsvägen;59,2612261946;18,0773685145;A2;BUSTERM;7459052;Getfotsvägen;59,2612783903;18,0774598901;0,0050586224
70854;70853;70854;Gubbängen;59,2615326186;18,0819313601;A2;BUSTERM;7445474;Gubbängen Majrovägen;59,261573084;18,0821798071;0,013684396
13601;13338;70856;Hökarängen;59,258102656;18,0824215863;A2;BUSTERM;7421698;Hökarängen T-bana;59,2579216396;18,0824974026;0,0045663764
70858;70857;70858;Storforsplan;59,2403277341;18,0928572675;A2;BUSTERM;7469227;Storforsplan;59,240328872;18,0927874428;0,0038403732
70859;70859;70860;Kärsbyvägen;59,244404386;17,8061826413;A2;BUSTERM;7469228;Kärsbyvägen;59,2444955313;17,8055045907;0,0373933063
70862;70861;70862;Lindvreten;59,2623748959;17,8973966648;A2;BUSTERM;7469229;Lindvreten;59,2625166443;17,8975107894;0,0065199757
70863;70863;70864;Apoteksbolaget;59,2614200538;17,9037217332;A2;BUSTERM;7469230;Apoteksbolaget;59,2613647253;17,9038062271;0,0046842095
70866;70865;70866;Mogårdsvägen;59,2632405241;17,8926968588;A2;BUSTERM;7469231;Mogårdsvägen;59,2632457501;17,8929253843;0,0125692344
70726;70484;70867;Visättra;59,2177989313;17,956952233;B2;BUSTERM;7469097;Visättra;59,2178023111;17,9567424714;0,0115370268
70644;70643;70868;Månskärsvägen;59,2656224125;17,9120658549;A2;BUSTERM;7469166;Månskärsvägen;59,2661612214;17,9115029721;0,0344713621
70869;70870;70870;Storvretsvägen;59,213327418;18,1546612071;B2;BUSTERM;7469232;Storvretsvägen;59,2135852185;18,1548017298;0,0085329244
70872;70871;70872;Solgård;59,2276428459;17,9741286583;B2;BUSTERM;7469233;Solgård;59,2276288967;17,9738826965;0,0135302509
70874;70874;70875;Odonbacken;59,2294712114;18,1543167034;B2;BUSTERM;7469235;Odonbacken;59,2294522318;18,1543681753;0,0028353178
70876;70876;70877;Balettvägen;59,227122944;18,1570462814;B2;BUSTERM;7469236;Balettvägen;59,2271414217;18,1570127202;0,0018499958
70879;70276;70879;Stubbkärrsvägen;59,2429884602;18,0200282828;B2;BUSTERM;7469018;Stubbkärrsvägen;59,2429871752;18,0200985228;0,0038632176
70271;70270;70880;Västergårdsvägen;59,2429628902;18,0231116452;B2;BUSTERM;7469016;Västergårdsvägen;59,2434483481;18,0225473988;0,0338851563
70883;70882;70883;Ekspinnarvägen;59,2443473251;18,0272332746;B2;BUSTERM;7469237;Ekspinnarvägen;59,2444808841;18,0278206411;0,0325209954
70885;70885;70885;Myrängens vändplan;59,2468851482;18,0316407957;B2;BUSTERM;7469238;Myrängens vändplan;59,2468850552;18,0316409989;0,000011174
70873;70873;70886;Mariedalsvägen;59,2302407162;17,9782709652;B2;BUSTERM;7469234;Mariedalsvägen;59,2302869359;17,9781865042;0,0046712044
70888;70887;70888;Truckvägen;59,1983652572;18,1236978654;B2;BUSTERM;7469239;Truckvägen;59,1988682363;18,1246950161;0,0579044438
