name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Sätra Mogård;58.640513134033;15.822070128229;1466;7454357;Sätra Mogård;58.6405131132;15.822070419013
Tallberga;58.733301041793;15.57841133531;91;7411602;Tallberga;58.733283052233;15.578411766035
Talltorp;58.753071785108;15.612936062088;1578;7454448;Talltorp;58.753071748036;15.612936370709
Tegelbruket;58.711471694036;15.798653289721;1289;7454196;Tegelbruket;58.711471664436;15.798653579482
Tolskepps vägkors;58.679222411548;15.75171957602;69;7424843;Falla Tolskepps vägskäl;58.67922238522;15.751719872431
Tomtebo Grytgöl;58.792302943464;15.590390518373;1588;7454458;Tomtebo Grytgöl;58.79230290113;15.590390827981
Torgvägen Lotorp;58.736193876567;15.827673352027;158;7424777;Lotorp Torgvägen;58.736229788054;15.827466457685
Torstorpsvägen;58.698673608665;15.745221083606;1286;7454193;Torstorpsvägen;58.6989072937;15.745859159577
Tunnlandsvägen;58.697208076838;15.740722048739;1287;7454194;Tunnlandsvägen;58.697252961624;15.740774003724
Ullstorp Finspång;58.726784621657;15.612028878232;1562;7454436;Ullstorp;58.726784587876;15.612029188015
Vargfallet;58.758229031048;15.603992099233;1579;7454449;Vargfallet;58.758228993224;15.603992408669
Varggropsvägen;58.713210706241;15.77927508095;482;7453936;Varggropsvägen;58.713210676165;15.779275372745
Viberga Centrum;58.700842219353;15.816957117536;4227;7456603;Viberga centrum;58.700905031807;15.816974674388
Vibjörnsparken;58.706937854425;15.795238324043;1187;7454099;Vibjörnsparken;58.706937825328;15.795238614405
Viggestorp;58.69756250888;15.749828157936;1457;7454349;Viggestorp;58.697562480317;15.749828453702
Vistinge;58.691245007252;15.924939620713;38;7401164;Vistinge;58.690948281597;15.925421733423
Ysunda;58.696468079101;15.905864781696;1198;7454110;Ysunda;58.696468052878;15.905865060674
Ysunda Villa;58.694533042775;15.911998905604;1197;7454109;Ysunda villa;58.694533016878;15.911999184037
Yxviken;58.749588028581;15.828113412068;2045;7454878;Yxviken;58.74958799474;15.828113696579
Åndenäs;58.856614411162;15.906012289892;2153;7454979;Åndenäs;58.856614365103;15.906012559165
Åndviken;58.848981804821;15.908536816151;2152;7454978;Åndviken;58.848981759784;15.908537085619
Ölstad;58.702949743982;15.832224311605;1202;7454114;Ölstad;58.702949715885;15.832224598154
Örtagsvägen;58.723397996435;15.635901748674;90;7453829;Örtagsvägen;58.723397963338;15.635902055907
Össby;58.664583387412;15.852632267502;2069;7454899;Össby;58.664583364177;15.852632553869
Östentorp;58.720503984225;15.662684676972;1558;7454434;Östentorp;58.720503951791;15.662684981328
Österby Hällestad;58.745211593454;15.572029399275;2156;7454982;Österby Hällestad;58.745211556934;15.57202971289
Österbyhyttan;58.753207894397;15.556324196998;2157;7454983;Österbyhyttan;58.753207856702;15.556324512116
Boeryd S Jönköpings län;58.081998758689;14.520933600489;3760;7456811;Boeryd södra;58.081998804305;14.520934005499
Bultagården Gränna;58.066543249961;14.502172478094;3762;7456813;Bultagården;58.066543297618;14.502172883308
Duvebovägen Jönköpings län;58.056035394353;14.498473040221;3763;7439481;Uppgränna Duvebovägen;58.056107424976;14.498487753561
Getingaryd Jönköpings län;58.097943805005;14.536844309027;3759;7456810;Getingaryd;58.097943848603;14.536844714062
Gränna Gamla busstation Jönköpings län;58.025486114019;14.470663560289;3768;7423500;Gränna gamla busstation;58.025488474238;14.470883903427
Gränna hamn;58.029066033947;14.456768656758;384;7400607;Gränna hamn;58.0289596366;14.456045224151
Gärdesvägen Jönköpings län;58.026094338461;14.467018869295;3769;7439475;Gränna Gärdesvägen;58.026057597332;14.466936022483
Huskvarna;57.78224953094;14.265178904157;5065;7400620;Huskvarna station;57.782493584514;14.265303392436
Jönköping station;57.784613834044;14.163141184596;5057;7400090;Jönköping Centralstation;57.784706065802;14.163322339903
Mellby Jönköpings län;58.032056802461;14.478171635859;3767;7456818;Mellby;58.032056854194;14.478172039808
Rastaborg Jönköpins län;58.092294531821;14.533111096509;3758;7456809;Rastaborg;58.092294576088;14.533111501376
Tenhult;57.705801934557;14.326188392759;5064;7400171;Tenhult station;57.705175867557;14.326398849383
Uppgränna N Jönköpings län;58.073935462346;14.510309040822;3761;7439483;Uppgränna norra;58.073971068383;14.51027426166
