gtfsid,rt90-x,rt90-y
7443554,6609409.985,1537010.007
7443555,6606469.986,1545540.006
7443556,6606799.986,1545360.006
7443557,6607029.985,1545560.006
7443558,6607319.985,1546040.006
7443559,6607559.985,1546130.006
7443560,6607759.985,1545980.006
7443561,6607839.985,1545620.006
7443563,7004753.935,1524203.975
7443565,6536819.994,1518190.014
7443567,6609689.985,1540900.007
7443568,6610309.985,1546130.006
7443569,6610539.985,1545600.006
7443570,6611219.985,1545660.006
7443571,6611109.985,1545310.006
7443573,6610659.985,1545720.006
7443575,6610679.985,1544420.006
7443576,6610679.985,1544000.006
7443577,6610649.985,1543640.006
7443578,6610879.985,1543540.006
7443579,6610819.985,1543300.006
7443580,6610729.985,1543120.006
7443581,6609749.985,1541750.007
7443582,6611279.985,1541740.006
7443583,6611579.985,1541840.006
7443584,6611929.985,1541920.006
7443585,6612089.984,1541850.006
7443586,6612469.984,1541850.006
7443587,6612609.984,1542130.006
7443588,6612569.984,1542470.006
7443589,6612239.984,1542570.006
7443590,6609859.985,1541570.007
7443591,6611109.985,1545060.006
7443592,6611829.985,1544240.006
7443593,6612059.985,1543910.006
7443594,6612019.985,1543690.006
7443596,6611519.984,1539230.007
7443597,6611879.985,1543590.006
7443598,6293700.005,1495350.018
7443599,6610569.985,1544250.006
7443600,6611959.984,1539370.007
7443601,6614049.984,1544210.006
7443603,6612549.984,1542300.006
7443604,6612999.984,1542610.006
7443605,6613129.984,1543010.006
7443606,6612099.985,1542910.006
7443607,6611899.985,1542700.006
7443608,6611729.985,1542380.006
7443609,6611979.985,1542500.006
7443610,6612159.985,1542460.006
7443616,6610959.985,1541920.006
7443617,6610839.985,1541870.006
7443618,6609799.985,1540950.007
7443619,6610429.985,1540730.007
7443620,6610789.985,1540410.007
7443621,6610939.985,1540250.007
7443622,6611519.984,1539280.007
7443623,6611609.984,1538080.007
7443624,6610839.985,1541700.007
7443625,6611679.985,1544460.006
7443626,6612489.985,1543360.006
7443627,6611879.985,1543660.006
7443628,6611409.985,1543600.006
7443629,6612009.985,1544070.006
7443630,6609179.985,1540970.007
7443631,6609049.985,1540780.007
7443632,6611309.985,1540920.007
7443634,6611169.985,1541050.007
7443636,6610879.985,1541200.007
7443637,6611019.985,1545950.006
7443638,6613009.984,1539800.007
7443639,6611109.985,1540810.007
7443640,6611299.985,1540650.007
7443641,6611519.984,1540560.007
7443642,6611949.984,1540300.007
7443643,6612439.984,1540090.007
7443644,6612979.984,1540060.007
7443645,6613909.984,1540670.006
7443646,6614299.984,1540930.006
7443647,6489773.002,1353863.035
7443648,6369641.017,1358289.023
7443649,6610199.985,1539780.007
7443650,6610389.985,1539590.007
7443651,6611149.985,1544980.006
7443652,6610299.985,1543510.006
7443653,6610399.985,1543710.006
7443654,6610279.985,1544050.006
7443655,6609759.985,1540220.007
7443656,6567989.993,1566520.006
7443657,6609739.985,1539980.007
7443659,6614359.984,1543150.006
7443661,6615569.984,1543870.006
7443662,6615979.984,1544180.006
7443663,6616219.984,1544330.006
7443664,6616609.984,1544330.006
7443665,6616169.984,1544840.006
7443666,6615039.984,1545290.006
7443667,6615569.984,1545600.006
7443670,6616429.984,1545890.006
7443671,6617019.984,1546110.005
7443672,6617959.984,1546090.005
7443673,6618999.984,1545760.005
7443674,6619719.984,1546140.005
7443675,6620229.984,1547420.005
7443676,6623569.983,1548950.005
7443678,6610079.985,1546730.006
7443679,6609709.985,1547840.006
7443680,6609379.985,1548290.006
7443681,6609249.985,1548820.006
7443682,6609229.985,1549740.005
7443683,6571679.992,1564680.006
7443684,6338040.033,1287226.022
7443685,6474177.016,1243629.056
7443686,6608809.986,1551410.005
7443687,6608659.986,1552010.005
7443688,6608759.986,1552770.005
7443689,6608779.986,1553220.005
7443690,6608619.986,1555052.005
7443691,6609379.986,1555560.005
7443692,6609829.986,1555845.005
7443693,6611239.986,1557030.004
7443695,6612589.984,1538890.007
7443696,6612509.984,1538720.007
7443697,6622569.979,1478110.015
7443698,6611839.984,1538080.007
7443699,6611259.985,1545910.006
7443700,6611289.985,1544790.006
7443701,6611349.985,1544530.006
7443702,6611429.985,1544310.006
7443703,6611289.985,1544030.006
7443704,6611029.985,1544010.006
7443705,6611199.985,1543360.006
7443708,6614449.984,1544160.006
7443710,6624109.983,1542670.006
7443711,6619199.983,1543490.006
7443712,6616889.983,1528100.008
7443713,6616559.983,1529030.008
7443714,6614589.983,1532380.008
7443715,6613739.984,1534820.007
7443716,6613419.984,1535100.007
7443717,6612589.984,1535670.007
7443718,6611149.986,1560120.004
7443719,6609339.986,1561090.004
7443720,6608679.986,1560980.004
7443721,6608049.986,1560640.004
7443722,6607189.986,1560240.004
7443723,6605949.987,1559880.004
7443724,6605169.987,1559970.004
7443725,6604589.987,1560000.004
7443726,6603119.987,1559830.004
7443727,6606269.987,1559560.004
7443728,6607009.986,1558530.004
7443729,6607659.986,1557960.004
7443730,6607929.986,1557740.004
7443731,6608399.986,1556880.005
7443732,6607939.985,1535250.008
7443733,6608379.985,1534480.008
7443734,6608489.985,1534010.008
7443735,6608539.984,1533440.008
7443736,6608489.984,1532400.008
7443737,6608559.984,1531550.008
7443738,6608339.984,1531080.008
7443739,6608399.984,1530600.008
7443740,6608599.984,1530060.008
7443741,6608729.984,1529400.008
7443742,6608019.985,1539360.007
7443743,6607289.985,1539550.007
7443744,6607069.985,1539900.007
7443745,6606559.985,1540280.007
7443746,6606249.985,1540370.007
7443747,6605859.985,1540480.007
7443748,6605509.985,1540600.007
7443749,6605299.985,1540740.007
7443750,6604999.986,1540880.007
7443751,6604319.986,1539670.007
7443752,6603429.986,1539600.007
7443753,6603319.986,1539720.007
7443754,6603649.986,1540970.007
7443755,6603359.986,1541440.007
7443756,6602289.986,1541520.007
7443757,6601079.986,1540840.007
7443758,6600519.986,1540880.007
7443759,6600089.986,1540990.007
7443760,6603909.986,1541240.007
7443763,6611839.985,1546330.006
7443764,6612109.985,1546530.006
7443765,6612259.985,1546980.006
7443766,6612519.985,1547570.006
7443767,6612919.985,1548420.005
7443768,6612929.985,1549130.005
7443769,6613529.985,1550530.005
7443770,6613589.985,1551320.005
7443771,6613519.985,1551890.005
7443772,6613949.985,1552830.005
7443773,6614599.985,1553200.005
7443774,6614849.985,1553360.005
7443775,6615499.985,1553830.004
7443776,6615749.985,1554730.004
7443777,6615829.985,1555520.004
7443778,6615549.985,1556250.004
7443779,6615149.985,1556810.004
7443780,6614919.985,1557230.004
7443781,6615399.985,1557910.004
7443782,6616449.985,1558120.004
7443783,6616839.985,1558250.004
7443784,6617769.985,1558210.004
7443785,6618109.985,1558090.004
7443786,6618359.985,1557260.004
7443787,6618359.984,1556890.004
7443788,6618349.984,1556510.004
7443789,6618379.984,1555780.004
7443790,6618369.984,1555360.004
7443791,6618349.984,1554700.004
7443792,6618279.984,1554300.004
7443793,6618039.984,1553300.004
7443794,6617859.984,1552840.004
7443795,6616789.984,1551640.005
7443796,6616459.984,1550950.005
7443797,6615529.984,1550220.005
7443798,6614259.985,1549420.005
7443799,6613629.985,1549160.005
7443800,6614439.984,1539090.007
7443801,6614829.984,1538830.007
7443802,6615929.984,1538470.007
7443803,6616749.983,1537850.007
7443804,6617869.983,1537220.007
7443805,6618449.983,1536870.007
7443806,6618729.983,1536330.007
7443807,6619069.983,1535950.007
7443808,6619499.983,1535620.007
7443809,6620799.983,1535180.007
7443810,6621289.983,1535200.007
7443811,6621589.983,1535220.007
7443812,6621909.983,1535210.007
7443813,6622629.982,1535010.007
7443815,6622859.982,1535870.007
7443816,6608519.985,1538800.007
7443819,6606749.985,1538590.007
7443821,7164499.954,1640159.977
7443823,6621239.983,1543780.006
7443825,7168714.955,1638877.977
7443826,6623119.983,1543000.006
7443827,7169222.955,1637202.977
7443828,6625219.982,1542340.006
7443829,7170091.955,1636197.977
7443830,6626349.982,1542200.005
7443831,7167267.954,1637806.977
7443832,6180110.019,1328539.98
7443833,6201530.026,1313739.985
7443834,6197810.025,1315639.984
7443835,6141450.012,1330389.969
7443836,6615039.985,1549910.005
7443837,6610719.985,1542340.006
7443838,6608879.985,1540860.007
7443839,6605619.986,1546140.006
7443840,6604239.986,1546900.006
7443841,6606839.985,1538800.007
7443842,6606599.985,1538680.007
7443843,6605439.985,1538310.007
7443844,6604629.985,1537800.007
7443845,6603599.985,1537000.008
7443846,6602779.986,1536380.008
7443847,6601599.986,1536250.008
7443848,6600929.986,1536010.008
7443849,6599989.986,1535790.008
7443850,6599709.986,1535740.008
7443851,6599119.986,1535540.008
7443852,6598739.986,1534440.008
7443853,6598519.986,1532420.009
7443854,6597619.986,1531350.009
7443855,6597329.986,1530370.009
7443856,6597359.986,1529800.009
7443857,6597309.986,1528750.009
7443858,6597739.986,1527030.009
7443859,6598009.986,1526620.009
7443860,6598259.986,1526040.009
7443861,6597999.986,1526930.009
7443862,6598679.986,1527140.009
7443863,6604909.985,1537990.007
7443864,6599919.986,1528110.009
7443865,6600479.985,1528550.009
7443866,6601279.985,1529100.009
7443867,6602279.985,1529430.009
7443868,6602729.985,1529610.009
7443869,6603489.985,1529970.009
7443870,6598569.986,1533370.008
7443871,6599279.986,1527720.009
7443872,6597429.986,1527870.009
7443873,6604159.986,1553670.005
7443874,6602709.987,1553670.005
7443875,6602369.987,1553430.005
7443876,6602059.987,1552970.005
7443877,6602099.987,1552650.006
7443878,6601839.987,1552050.006
7443879,6601689.987,1551790.006
7443881,6604679.986,1553360.005
7443882,6605479.986,1553320.005
7443883,6605959.986,1552930.005
7443884,6606009.986,1552550.005
7443885,6606869.986,1551850.005
7443886,6606989.986,1551520.005
7443887,6607449.986,1551030.005
7443888,6607829.986,1550810.005
7443889,6606169.986,1554350.005
7443890,6623869.983,1549300.005
7443891,6624359.983,1550600.004
7443892,6614639.984,1541450.006
7443893,6608369.985,1545620.006
7443894,6609189.985,1545680.006
7443895,6608159.985,1546000.006
7443898,6597269.986,1527020.009
7443899,6596089.986,1527100.009
7443900,6595319.986,1527330.009
7443901,6594699.986,1527570.009
7443902,6594369.986,1527780.009
7443903,6593959.986,1528220.009
7443904,6593629.986,1528660.009
7443905,6593339.987,1528890.009
7443906,6610239.984,1537150.007
7443908,6611119.984,1537000.007
7443909,6608849.985,1538940.007
7443910,6609829.985,1543690.006
7443911,6601829.985,1519210.01
7443912,6600909.985,1517450.011
7443913,6600199.985,1516370.011
7443914,6599779.985,1515780.011
7443915,6599069.985,1514600.011
7443916,6599059.985,1514170.011
7443917,6599109.985,1513520.011
7443918,6599199.985,1512720.011
7443919,6599359.985,1512070.011
7443920,6599369.985,1511670.011
7443921,6599319.985,1511290.012
7443929,6598989.985,1509840.012
7443930,6598769.985,1509570.012
7443941,6611549.982,1500790.012
7443942,6599769.985,1510460.012
7443943,6599959.985,1510390.012
7443944,6600199.984,1510320.012
7443945,6600349.984,1510330.012
7443946,6600229.984,1510440.012
7443947,6600089.984,1510510.012
7443948,6600189.984,1510820.012
7443949,6600019.985,1510930.012
7443950,6599859.985,1511030.012
7443951,6599669.985,1511150.012
7443952,6599819.985,1511280.011
7443954,6600259.985,1511510.011
7443955,6600369.985,1511430.011
7443956,6600349.984,1511260.011
7443957,6600389.984,1511000.011
7443959,6600459.984,1510730.012
7443960,6600319.984,1509560.012
7443961,6611949.982,1500440.012
7443969,6612229.982,1500000.012
7443970,6613789.982,1499140.013
7443971,6615809.981,1498060.013
7443972,6616369.981,1498020.013
7443973,6617959.981,1497510.013
7443974,6620189.981,1496190.013
7443975,6621279.98,1494760.013
7443976,6621979.98,1494270.013
7443977,6623229.98,1493620.013
7443978,6624469.98,1493190.013
7443979,6624669.98,1492910.013
7443980,6625599.979,1492170.013
7443981,6627299.979,1493060.013
7443982,6629179.979,1493620.013
7443983,6631009.979,1493850.012
7443984,6632979.978,1494190.012
7443985,6633319.978,1494180.012
7443987,6633779.978,1494030.012
7443988,6633949.978,1493800.012
7443989,6634139.978,1493630.012
7443990,6634419.978,1493680.012
7443991,6635959.978,1494460.012
7443992,6636629.978,1494440.012
7443993,6637189.978,1494450.012
7443994,6638059.977,1494280.012
7443995,6638809.977,1493440.012
7443996,6639119.977,1493170.012
7443997,6639909.977,1492640.012
7443998,6640419.977,1492410.012
7443999,6641339.977,1493200.012
7444000,6641919.977,1493560.012
7444001,6642309.977,1495000.012
7444002,6642669.977,1495340.011
7444003,6643359.977,1495130.011
7444030,6341104.014,1392287.018
7444052,6599059.985,1509330.012
7444056,6598059.985,1511080.012
7444057,6597879.985,1511510.012
7444058,6597629.985,1512110.011
7444059,6597279.985,1511920.012
7444060,6597049.985,1511940.012
7444061,6596109.985,1514040.011
7444062,6595919.985,1514230.011
7444063,6595779.985,1514300.011
7444064,6595549.985,1514390.011
7444065,6595069.985,1514630.011
7444066,6594829.986,1514760.011
7444068,6521259.997,1532680.013
7444069,6521559.997,1537230.012
7444070,6524999.996,1535080.012
7444071,6521559.997,1536440.012
7444079,6596079.984,1494410.014
7444081,6583039.986,1494100.015
7444083,6584229.986,1498030.014
7444086,6595469.984,1494920.014
7444087,6594629.985,1495780.014
7444091,6574839.988,1503500.014
7444092,6576039.988,1504100.014
7444093,6576889.988,1506570.013
7444094,6576299.988,1506370.013
7444097,6302290.006,1487140.018
7444099,6645019.979,1544930.004
7444100,6645339.979,1544590.004
7444101,6645259.979,1544050.004
7444103,6646079.979,1542500.004
7444104,6643909.98,1542520.004
7444105,6643619.979,1541400.004
7444106,6404390.007,1547540.017
7444107,6404810.007,1549820.017
7444108,6644499.98,1543870.004
7444109,6643799.98,1545310.004
7444110,6643109.98,1545000.004
7444111,6489650.002,1344457.037
7444113,6643449.979,1540620.005
7444114,6650899.979,1549060.003
7444116,6637339.98,1537440.005
7444117,6639729.979,1530320.006
7444118,6663609.976,1541070.003
7444119,6632169.982,1546390.004
7444120,6628389.982,1544740.005
7444121,6631539.981,1542400.005
7444122,6644889.979,1544490.004
7444123,6653379.978,1549570.003
7444124,6489307.002,1344486.037
7444133,6650279.977,1519860.007
7444134,6649749.977,1521060.007
7444135,6649319.977,1522690.007
7444136,6645089.979,1543880.004
7444139,6644789.98,1545220.004
7444140,6644569.98,1545370.004
7444148,6646349.98,1551830.003
7444151,6630019.982,1545450.005
7444152,6630949.982,1545580.005
7444153,6632229.982,1546880.004
7444154,6632749.982,1546590.004
7444155,6632679.982,1546300.004
7444156,6632739.982,1545970.004
7444158,6634959.981,1546140.004
7444159,6635939.981,1546580.004
7444160,6636639.981,1546780.004
7444161,6636949.981,1546120.004
7444162,6638039.981,1546480.004
7444163,6638589.981,1546230.004
7444164,6639099.981,1546130.004
7444165,6639499.98,1546050.004
7444166,6640229.98,1545950.004
7444167,6640849.98,1545890.004
7444168,6641939.98,1545750.004
7444170,6643919.98,1545540.004
7444171,6644279.98,1545410.004
7444172,6632969.981,1541130.005
7444173,6633799.981,1540570.005
7444174,6635039.981,1539390.005
7444175,6637069.98,1537680.005
7444176,6637809.98,1536450.006
7444177,6637999.98,1536040.006
7444178,6637269.98,1538830.005
7444179,6637259.98,1539760.005
7444180,6637399.98,1540250.005
7444181,6638379.98,1541210.005
7444183,6639549.98,1541340.005
7444185,6641099.98,1542200.005
7444186,6641569.98,1542560.004
7444187,6642129.98,1542850.004
7444188,6643219.98,1543500.004
7444189,6644639.979,1543710.004
7444190,7166501.954,1637582.977
7444191,6632759.981,1541820.005
7444192,6633329.981,1541370.005
7444193,6634399.981,1540850.005
7444194,6634919.981,1540660.005
7444195,6635519.981,1540720.005
7444196,6636619.981,1540950.005
7444197,6644069.98,1543250.004
7444198,6644039.98,1543050.004
7444199,6643999.98,1542820.004
7444200,6643679.98,1541990.004
7444201,6807659.95,1500309.998
7444203,6643989.979,1539960.005
7444204,6644349.979,1539630.005
7444205,6644399.979,1539250.005
7444206,6644269.979,1538610.005
7444207,6644199.979,1538200.005
7444208,6644299.979,1537600.005
7444209,6644289.979,1537060.005
7444211,6643869.979,1534590.005
7444212,6643409.979,1533650.006
7444213,6643969.979,1532590.006
7444214,6644099.979,1531500.006
7444215,6643579.979,1530600.006
7444216,6643359.979,1529350.006
7444217,6643759.979,1528960.006
7444218,6644639.978,1528530.006
7444219,6645279.978,1528110.006
7444220,6645569.978,1527950.006
7444221,6646699.978,1527300.006
7444222,6647139.978,1526850.006
7444223,6647639.978,1526440.006
7444224,6647939.978,1526230.006
7444225,6647909.978,1525600.007
7444226,6647929.978,1524870.007
7444227,6647849.978,1524510.007
7444228,6638579.98,1534950.006
7444229,6638749.98,1534450.006
7444230,6638839.98,1533810.006
7444231,6638929.98,1532830.006
7444232,6639559.979,1531090.006
7444233,6639839.98,1532530.006
7444234,6641099.979,1531500.006
7444235,6643039.979,1530430.006
7444239,6646739.979,1545460.004
7444240,6647269.979,1545460.004
7444241,6647749.979,1545330.004
7444242,6648239.979,1545340.004
7444243,6648659.979,1545390.004
7444244,6649039.979,1545460.003
7444245,6649409.979,1545530.003
7444246,6649699.979,1545590.003
7444247,6650329.979,1545600.003
7444248,6651169.979,1545910.003
7444249,6651499.979,1546290.003
7444250,6652239.978,1546850.003
7444251,6652739.978,1546890.003
7444252,6653849.978,1547980.003
