name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Bomhus centrum (Gävle kn);60.6761302196;17.21650919311;80190;7419265;Gävle Bomhus centrum;60.676103018727;17.216507878605
Bomhus kyrka (Gävle kn);60.682240464784;17.230320112029;80682;7419561;Gävle Kontorsvägen;60.682468156919;17.225754503199
Bondebo (Hudiksvall kn);61.833880302688;16.568369348062;84128;7406801;Bondebo;61.833844254281;16.568311288725
Bonden (Bollnäs kn);61.355436665126;16.386504529549;83122;7406459;Bollnäs Bonden;61.35544498003;16.38656064726
Borbäcken (Ovanåker kn);61.350246226607;15.589015390683;21095;7423033;Borbäcken;61.350227885225;15.589052892448
Borg (Söderhamn kn);61.338624398304;17.036555940572;82115;7406093;Borg;61.338641781006;17.036575112253
Borgen (Ovanåker kn);61.386799465264;15.803211034581;21094;7430128;Edsbyn Borgen;61.386834911148;15.803210993197
Born (Hofors kn);60.54469572705;16.303052982016;4009;7418704;Hofors Born;60.544659329254;16.303107120858
Born (Ovanåker kn);61.373868809796;15.758253079379;21091;7407138;Born;61.373904281969;15.758327803248
Bornvägen (Bollnäs kn);61.368238401193;16.387489579192;83123;7406460;Bollnäs Bornvägen;61.368273633785;16.387546217229
Borraregatan (Bollnäs kn);61.356865910862;16.377465270041;83124;7406461;Bollnäs Borraregatan;61.356829754773;16.377427117454
Borrsjöån (Sandviken kn);60.605785743368;16.621964213922;81012;7419712;Kungsgården Borrsjöån;60.605830763213;16.621892297095
Borrvägen (Ljusdal kn);61.831350599214;16.046106845374;61351;7419010;Ljusdal Kalvlyckan;61.832781467539;16.048585336894
Bosta (Nordanstig kn);62.051211979693;17.215481518993;32068;7418894;Bosta;62.051210726153;17.215557619073
Botjärn (Sandviken kn);60.762413673869;16.479118862105;81015;7419715;Kungsberg vägskäl Botjärn;60.762431388625;16.479100860539
Bowlinghallen (Hudiksvall kn);61.732891162049;17.103735136727;84062;7406737;Hudiksvall Bowlinghallen;61.73272924267;17.103728065644
Bramsvägen (Hudiksvall kn);61.797029878551;16.519110122328;84233;7406895;Bramsvägen;61.797047646451;16.519053449519
Brandstationen (Hudiksvall kn);61.895238426954;16.547565215739;84139;7406810;Friggesund Brandstationen;61.895246814228;16.547584210805
Bredsand skola (Sundsvall kn);62.352973581771;17.365723194004;90007;7428218;Bredsand skola;62.353010259275;17.365608845012
Bredåker (Nordanstig kn);61.976243336199;17.129016133814;32154;7444627;Bredåker;61.976234628098;17.128939165284
Briggen Gerda (Gävle kn);60.67889466381;17.181128101786;80679;7410279;Gävle Gasklockorna;60.677944942442;17.177427584658
Bringsta (Nordanstig kn);61.925118542357;17.215688192679;32002;7418837;Harmånger Bringsta;61.9251184716;17.215649805064
Brisgatan (Gävle kn);60.646479199825;17.143311785703;80106;7419193;Gävle Brisgatan;60.646514258638;17.143367973316
Britas (Bollnäs kn);61.575427264708;16.553680502267;83382;7445846;Britas;61.575390931115;16.553679457542
Brokvarn (Sandviken kn);60.590990789015;16.537247282417;81017;7419717;Storvik Brokvarn;60.590972744846;16.537210367553
Brolins (Bollnäs kn);61.377891335411;16.628233828096;83304;7406633;Östra Höle Brolins;61.377890696783;16.628271075902
Bromangymnasiet (Hudiksvall kn);61.743526806748;17.104599044121;84384;7407039;Hudiksvall Bromangymnasiet;61.743490838171;17.10455941023
Bromansparken (Hudiksvall kn);61.726781236974;17.105445699961;84142;7406813;Hudiksvall Bromansparken;61.726790483873;17.105370156719
Bromsvallen (Hudiksvall kn);61.809459190256;17.029667101822;84399;7407047;Bromsvallen;61.809422007857;17.029760200366
Bromsäng (Söderhamn kn);61.298297573857;17.114576928245;82194;7406167;Söderhamn Bromsäng;61.298332178141;17.114671469048
Bruggevägen (Ovanåker kn);61.376208684744;15.82831181745;21023;7411277;Edsbyn Bruggevägen;61.3763338467;15.828461492727
Bruket (Sandviken kn);60.614725411546;16.772833302283;81018;7419718;Sandviken Bruket;60.614698595908;16.772777664145
Bruks (Bollnäs kn);61.475907193378;16.370562684885;83047;7406367;Arbrå Bruks;61.47594249407;16.370600720963
